city,state,lat,lon,population
Tiruvankod,Tamil Nadu,8.24521,77.301,18723
Lonand,Maharashtra,18.04041,74.18719,18723
Una,Himachal Pradesh,31.46493,76.26914,18722
Palda,Madhya Pradesh,22.68004,75.89391,18697
Haldaur,Uttar Pradesh,29.28988,78.28437,18686
Srirampur,West Bengal,22.94849,88.01954,18682
Valabhipur,Gujarat,21.88868,71.87935,18663
Kardhan,Haryana,30.31768,76.86596,18662
Kalayat,Haryana,29.67665,76.25561,18660
Kurumathur,Kerala,12.03973,75.41136,18641
Kim,Gujarat,21.40081,72.92682,18638
Mamsapuram,Tamil Nadu,9.49959,77.58786,18635
Mangattidam,Kerala,11.84326,75.54368,18627
Silvani,Madhya Pradesh,23.3026,78.44076,18623
Tyagadurgam,Tamil Nadu,11.74114,79.07698,18605
Kharupatia,Assam,26.51839,92.14722,18599
Palappallam,Tamil Nadu,8.20946,77.24761,18589
Palaiyampatti,Tamil Nadu,9.53921,78.09843,18576
Nadim Tiruvuru,Andhra Pradesh,17.11209,80.6088,18567
Jadugora,Jharkhand,22.65361,86.35595,18563
Durgapur,Maharashtra,20.0054,79.30273,18561
Bhoom,Maharashtra,18.45908,75.65877,18561
Bhadaur,Punjab,30.47651,75.33049,18561
Chandili,Odisha,19.24665,83.40577,18552
Phalauda,Uttar Pradesh,29.18824,77.82996,18545
Bank,Madhya Pradesh,22.70296,75.8039,18534
Harpalpur,Madhya Pradesh,25.28773,79.33279,18529
Rampura,Madhya Pradesh,24.467,75.43996,18495
Jogipet,Telangana,17.83564,78.06811,18494
Alang,Gujarat,21.39878,72.17544,18480
Barka Kana,Jharkhand,23.62118,85.46748,18475
Uttangarai,Tamil Nadu,12.26713,78.53783,18470
Deshnoke,Rajasthan,27.79836,73.34297,18470
Mukandgarh,Rajasthan,27.95208,75.22431,18469
Savli,Gujarat,22.56188,73.22317,18467
Tondi,Tamil Nadu,9.74173,79.01774,18465
Kannapuram,Kerala,11.98434,75.30414,18459
Pottanur,Tamil Nadu,11.10983,77.98883,18455
Padampur,Rajasthan,29.70885,73.62539,18454
Gubbi,Karnataka,13.31216,76.94102,18446
Unchahra,Madhya Pradesh,24.38251,80.78088,18442
Baroda,Madhya Pradesh,25.5,76.65,18437
Khali Kachigam,Dadra and Nagar Haveli and Daman and Diu,20.38333,72.86667,18434
Namrup,Assam,27.19395,95.31929,18432
Neral,Maharashtra,19.02475,73.31688,18429
Sirgitti,Chhattisgarh,22.04713,82.14871,18428
Mandapam,Tamil Nadu,9.27571,79.12362,18427
Along,Arunachal Pradesh,28.16951,94.8006,18425
Kota,Chhattisgarh,22.29507,82.02366,18405
Moram,Maharashtra,17.78812,76.47077,18371
Kadipur,Delhi,28.77404,77.16308,18369
Chhoti Sadri,Rajasthan,24.38145,74.7012,18360
Vazhakulam,Kerala,10.0938,76.4198,18358
Fort Gloster,West Bengal,22.50444,88.18333,18350
Seppa,Arunachal Pradesh,27.36173,93.03991,18350
Majhiaon Kalan,Jharkhand,24.32431,83.81613,18349
Thakurganj,Bihar,26.42742,88.13112,18348
Naldurg,Maharashtra,17.81667,76.28182,18341
Thasra,Gujarat,22.79831,73.21174,18337
Bada Malhera,Madhya Pradesh,24.56412,79.30712,18335
Kakori,Uttar Pradesh,26.868,80.7857,18332
Cheranmahadevi,Tamil Nadu,8.67547,77.56957,18327
Alangayam,Tamil Nadu,12.62235,78.75207,18327
Ramjibanpur,West Bengal,22.82815,87.60888,18318
Hutagalli,Karnataka,12.34172,76.58629,18308
Howli,Assam,26.42237,90.98004,18301
Daboh,Madhya Pradesh,26.00239,78.87658,18298
Talod,Gujarat,23.3514,72.94999,18298
Palugal,Tamil Nadu,8.35362,77.1859,18276
Inam Maniyachi,Tamil Nadu,9.17056,77.85115,18258
Ghogardiha,Bihar,26.27986,86.47001,18257
Vengikkal,Tamil Nadu,12.26416,79.06745,18244
Udaipura,Madhya Pradesh,23.07434,78.51108,18236
Behat,Uttar Pradesh,30.1718,77.6139,18223
Trikarpur North,Kerala,12.14579,75.17475,18210
Khetri,Rajasthan,28.00069,75.78644,18209
Kheri Nangal,Haryana,29.35436,76.97737,18195
Pasthal,Maharashtra,19.82018,72.72959,18194
Kariapatti,Tamil Nadu,9.67505,78.09992,18191
Tezu,Arunachal Pradesh,27.91256,96.12882,18184
Gairtganj,Madhya Pradesh,23.41022,78.22082,18184
Jalali,Uttar Pradesh,27.8668,78.25267,18177
Gaurela,Chhattisgarh,22.75449,81.90107,18165
Singampunari,Tamil Nadu,10.1862,78.415,18143
Moonak,Punjab,29.82529,75.89055,18141
Palayad,Kerala,11.55051,75.62887,18141
Vettaikkaranpudur,Tamil Nadu,10.56207,76.91305,18128
Pichor,Madhya Pradesh,25.17555,78.18863,18127
Bakarwala,Delhi,28.6678,77.02011,18122
Koipadi,Kerala,12.59302,74.96262,18121
Machai,Karnataka,15.79261,74.48414,18073
Namminikara,Kerala,10.43216,76.25418,18067
Eruvadi,Tamil Nadu,8.44393,77.60441,18067
Thara,Gujarat,23.97345,71.81922,18060
Jhalida,West Bengal,23.36545,85.97643,18057
Fatehgarh Churian,Punjab,31.86431,74.95665,18051
Aurangabad Cantonment,Maharashtra,19.87609,75.29161,18051
Kunnummal,Kerala,11.68325,75.71078,18031
Kattur,Kerala,10.37315,76.16678,18017
Vadamadurai,Tamil Nadu,10.44081,78.09784,18015
Tirumala,Andhra Pradesh,13.68333,79.35,18013
Bhogpur,Punjab,31.55442,75.64271,18008
Patiriyat,Kerala,11.84896,75.51473,18008
Satyamangala,Karnataka,13.01927,76.12434,18002
Bhattiprolu,Andhra Pradesh,16.1026,80.78074,18001
Barjala,Tripura,23.6182,91.35596,17998
Nalloor,Tamil Nadu,8.30638,77.22398,17989
Sir Muttra,Rajasthan,26.51501,77.37212,17988
Mahishadal,West Bengal,22.18616,87.98072,17988
Dumjor,West Bengal,22.61993,88.24566,17972
Jadcherla,Telangana,16.77381,78.13666,17958
Noamundi,Jharkhand,22.16094,85.50416,17954
Barwala,Gujarat,22.21983,72.06755,17951
Narauli,Uttar Pradesh,28.48547,78.71484,17945
Arukutti,Kerala,9.86667,76.35,17944
Nilokheri,Haryana,29.83671,76.93191,17938
Murudeshwara,Karnataka,14.0943,74.4845,17938
Nateputa,Maharashtra,17.89895,74.75222,17930
Honnali,Karnataka,14.23976,75.64507,17928
Titabor Town,Assam,26.59185,94.19445,17920
Samdari,Rajasthan,25.81299,72.57879,17915
Saiyad-ul-ajaib,Delhi,28.51923,77.20352,17914
Pudunagaram,Kerala,10.68018,76.68363,17892
Bayad,Gujarat,23.2234,73.21491,17886
Vadlapudi,Andhra Pradesh,14.31119,79.8043,17881
Kanjari,Gujarat,22.61243,72.92107,17881
Bhindar,Rajasthan,24.50235,74.18551,17878
Piranvadi,Karnataka,15.80202,74.48012,17874
V.S.K.Valasai (Dindigul-Dist.),Tamil Nadu,10.31549,78.15141,17865
Handia,Uttar Pradesh,25.36379,82.18655,17861
Avalepalli,Tamil Nadu,12.77137,77.85941,17859
Narasimhanaickenpalayam,Tamil Nadu,11.11732,76.93631,17858
Adiyanuthu,Tamil Nadu,10.33075,77.98118,17851
Sarai Mir,Uttar Pradesh,26.02705,82.91843,17849
Tral,Jammu and Kashmir,33.92708,75.11585,17844
Akalkuva,Maharashtra,21.5543,74.01922,17840
Bhikhi,Punjab,30.05918,75.535,17825
Silappadi,Tamil Nadu,10.39397,78.00781,17824
Kulattuppalaiyam,Tamil Nadu,10.76133,77.58425,17819
Ramachettipalaiyam,Tamil Nadu,10.95818,76.92013,17809
Bilgi,Karnataka,16.34714,75.61804,17792
Nagamangala,Karnataka,12.81939,76.75456,17776
Shahpur,Bihar,25.60293,84.40412,17767
Damnagar,Gujarat,21.69232,71.51747,17766
Manalur,Kerala,10.49285,76.10267,17757
Ambaji,Gujarat,24.33174,72.84564,17753
Kannod,Madhya Pradesh,22.66764,76.74286,17744
Jagiroad,Assam,26.12017,92.19772,17739
Patdi,Gujarat,23.19602,71.79171,17725
Mahudha,Gujarat,22.82082,72.94032,17722
Chettinayakkanpatti,Tamil Nadu,10.39399,77.9754,17701
Gotan,Rajasthan,26.65551,73.7371,17700
Mangalam,Tamil Nadu,11.10052,77.27124,17699
Peddanayakkanpalaiyam,Tamil Nadu,11.65104,78.50872,17678
Bhuwana,Rajasthan,24.62143,73.70818,17665
Kothanallur,Tamil Nadu,8.27911,77.30958,17662
Balugan,Odisha,19.73333,85.21667,17645
Kherli,Rajasthan,27.27359,76.98613,17634
Rahimatpur,Maharashtra,17.5921,74.19966,17633
Nangavaram,Tamil Nadu,10.86924,78.53924,17629
Padmapur,Odisha,21.0,83.06667,17625
Pipili,Odisha,20.11357,85.83147,17623
Vittal,Karnataka,12.76325,75.09896,17618
Koratti,Kerala,10.26597,76.34767,17618
Shirhatti,Karnataka,15.23352,75.57996,17610
Devgarh,Rajasthan,25.52533,73.90812,17604
Bargi,Madhya Pradesh,22.99138,79.8755,17588
Jarwal,Uttar Pradesh,27.1629,81.54179,17576
Nichlaul,Uttar Pradesh,27.31247,83.7253,17567
Kanke,Jharkhand,23.43478,85.32059,17560
Vazhapadi,Tamil Nadu,11.65541,78.40117,17559
Achhibal,Jammu and Kashmir,33.68409,75.21835,17556
Papanasam,Tamil Nadu,10.92687,79.27056,17548
Raipur,Rajasthan,26.04259,74.02373,17537
Tajpur,Uttar Pradesh,29.16242,78.48458,17529
Banki,Odisha,20.37912,85.52953,17521
Settiyarpatti,Tamil Nadu,9.3935,77.49348,17520
North Guwahati,Assam,26.19749,91.7202,17516
Madhuban,Bihar,26.43864,85.13573,17510
Jatara,Madhya Pradesh,25.00964,79.04869,17499
Banapur,Odisha,19.77889,85.17033,17499
Palera,Madhya Pradesh,25.02013,79.22818,17493
Indri,Haryana,29.87999,77.05972,17487
Bodri,Chhattisgarh,22.02346,82.11357,17481
Pennagaram,Tamil Nadu,12.13433,77.89525,17480
Kallur Tekkumuri,Kerala,10.24009,76.32359,17480
Dharmapuram,Tamil Nadu,8.12027,77.38904,17476
Depalpur,Madhya Pradesh,22.85095,75.54224,17474
Mundwa,Rajasthan,27.0631,73.82304,17465
Auhammadpur Majri,Delhi,28.72922,77.03827,17462
Tadigadapa,Andhra Pradesh,16.47129,80.69695,17462
Calangute,Goa,15.5439,73.7553,17446
Sarai Akil,Uttar Pradesh,25.3789,81.51035,17443
Nisang,Haryana,29.69229,76.75464,17438
Panoor,Kerala,11.75938,75.57835,17438
Amet,Rajasthan,25.30609,73.9258,17434
Bareta,Punjab,29.86352,75.69644,17432
Puthur,Kerala,10.4874,76.27929,17430
Kavisuryanagar,Odisha,19.58148,84.76006,17430
Hat Piplia,Madhya Pradesh,22.76948,76.29992,17419
Bhundsi,Haryana,28.35051,77.06144,17410
Naregal,Karnataka,15.57316,75.80805,17403
Bermo,Jharkhand,23.78781,85.93526,17401
Khongapani,Chhattisgarh,23.1912,82.16265,17400
Bagdogra,West Bengal,26.69929,88.31177,17372
Indergarh,Uttar Pradesh,26.93521,79.6712,17366
Lasalgaon,Maharashtra,20.1427,74.23946,17360
Periyakottai,Tamil Nadu,10.59095,77.27967,17356
Phirangipuram,Andhra Pradesh,16.29078,80.26233,17335
Edakkazhiyur,Kerala,10.62276,75.99651,17335
Narsala,Maharashtra,21.08973,79.13586,17330
Keezhkulam,Tamil Nadu,8.23073,77.18626,17327
Jalalpore,Gujarat,20.94896,72.89829,17325
Chhala,Gujarat,23.30779,72.77404,17323
Sivagirippatti,Tamil Nadu,10.45015,77.53035,17306
Athagarh,Odisha,20.51999,85.62965,17304
Lakhnadon,Madhya Pradesh,22.60049,79.60094,17302
Talwandi Bhai,Punjab,30.85584,74.92979,17285
Takhatgarh,Rajasthan,25.32235,73.00487,17285
Mulki,Karnataka,13.09101,74.79353,17274
Kattatturai,Tamil Nadu,8.28486,77.27551,17271
Bhanpuri,Chhattisgarh,21.0919,80.93218,17270
Kulasegaram,Tamil Nadu,8.36319,77.29777,17267
Deori,Chhattisgarh,22.09901,82.2664,17265
Nilagiri,Odisha,21.46235,86.76794,17264
Mannarai,Tamil Nadu,11.11723,77.37256,17261
Jagalur,Karnataka,14.51957,76.33915,17257
Ajara,Maharashtra,16.11601,74.21097,17257
Bhikshandarkovil,Tamil Nadu,10.88266,78.70456,17257
Palangarai,Tamil Nadu,11.19782,77.30583,17248
Virajpet,Karnataka,12.19644,75.80512,17246
Narnaund,Haryana,29.22047,76.14278,17242
Pudur,Tamil Nadu,11.436,77.67603,17240
Balugaon,Odisha,20.17838,85.11327,17238
Iriveri,Kerala,11.85586,75.47362,17231
Bilthra,Uttar Pradesh,26.12705,83.89148,17228
Alnavar,Karnataka,15.42727,74.74111,17228
Anaimalai,Tamil Nadu,10.58303,76.93441,17208
Guru Har Sahai,Punjab,30.70862,74.40407,17192
Tangla,Assam,26.65693,91.91381,17183
Mendarda,Gujarat,21.32112,70.44078,17166
Taleigao,Goa,15.46915,73.83285,17148
Jawad,Madhya Pradesh,24.59916,74.86261,17129
Uttarkashi,Uttarakhand,30.72986,78.44342,17123
Basukinath,Jharkhand,24.39446,87.08643,17123
Ayyalur,Tamil Nadu,10.48185,78.15639,17100
Kolaccheri,Kerala,11.97634,75.41675,17095
Naranammalpuram,Tamil Nadu,8.75985,77.73986,17094
Chalakilakakara,Kerala,11.85404,75.43869,17088
Shaktinagar,Karnataka,16.36491,77.35863,17088
Amroli,Gujarat,21.25084,72.83878,17082
Chalala,Gujarat,21.41073,71.16621,17081
Samalka,Delhi,28.53499,77.09079,17076
Meppadam,Kerala,9.32416,76.4934,17067
Madambakkam,Tamil Nadu,12.8525,80.04667,17058
Nongpoh,Meghalaya,25.9023,91.87694,17055
Mahiari,West Bengal,22.58826,88.23544,17051
Naraina,Rajasthan,26.79069,75.20608,17048
Kokotamangalam South,Kerala,9.67948,76.35889,17047
Teonthar,Madhya Pradesh,24.98207,81.64194,17039
Jigani,Karnataka,12.78612,77.63855,17036
Nayagarh,Odisha,20.12882,85.09626,17030
Kusum Pur,Delhi,28.55472,77.1573,17028
Eravattur,Kerala,11.58006,75.73841,17016
Maghar,Uttar Pradesh,26.75586,83.12773,17011
Varam,Kerala,11.89959,75.41323,17008
Ongallur-I,Kerala,10.80268,76.21855,16998
Bicholim,Goa,15.59319,73.94571,16986
Hukumpeta,Andhra Pradesh,16.98874,81.8017,16985
Valvachatottam,Tamil Nadu,8.28031,77.25612,16965
Bijaipur,Madhya Pradesh,26.05052,77.37138,16964
Garhshankar,Punjab,31.21537,76.14149,16955
Dirba,Punjab,30.07222,75.99607,16952
Ranpur,Gujarat,22.35161,71.71179,16944
Dukli,Tripura,23.7984,91.29642,16941
Manjhanpur,Uttar Pradesh,25.53046,81.37566,16939
Mihona,Madhya Pradesh,26.28373,78.98048,16935
Gothara,Rajasthan,28.0662,75.81772,16933
Makum,Assam,27.48652,95.43646,16923
Kalghatgi,Karnataka,15.18315,74.97099,16917
Tanakpur,Uttarakhand,29.074,80.11139,16905
Eruvatti,Kerala,11.80621,75.53023,16905
Merta Road,Rajasthan,26.72269,73.91762,16905
Undera,Gujarat,22.34835,73.13313,16902
Khed,Maharashtra,17.71888,73.39693,16892
Sultanpur,Punjab,31.21468,75.19602,16877
Kutiyana,Gujarat,21.6241,69.98494,16877
Ahor,Rajasthan,25.3687,72.78038,16867
Siralkoppa,Karnataka,14.3807,75.25007,16864
Sithurajapuram,Tamil Nadu,9.42137,77.78732,16860
Vandalur,Tamil Nadu,12.8924,80.08079,16852
Moreh,Manipur,24.2508,94.30073,16847
Chelamartam,Kerala,10.13711,76.45696,16844
Challapalle,Andhra Pradesh,16.11756,80.93139,16841
Konarka,Odisha,19.89021,86.09761,16834
Gandevi,Gujarat,20.81214,72.99811,16827
Acharipallam Vaniyakudi,Tamil Nadu,8.17428,77.38486,16822
Peralassery,Kerala,11.83223,75.48252,16821
Bara Uchana,Haryana,29.46747,76.17798,16815
Kamakhyanagar,Odisha,20.93385,85.54489,16810
Arkalgud,Karnataka,12.76171,76.06035,16810
Budhni,Madhya Pradesh,22.78659,77.68109,16808
Pinarayi,Kerala,11.8049,75.481,16801
Pachchal,Tamil Nadu,12.51115,78.55524,16789
Navalpattu,Tamil Nadu,10.75051,78.77626,16788
Vathirairuppu,Tamil Nadu,9.63528,77.63889,16784
Bawal,Haryana,28.07184,76.58312,16776
Hanumana,Madhya Pradesh,24.77888,82.096,16771
Porathissery,Kerala,10.37638,76.20149,16768
Vallam,Tamil Nadu,10.71988,79.05981,16758
Amta,West Bengal,22.58344,88.01039,16753
Vada,Maharashtra,19.65347,73.14811,16750
Kadod,Gujarat,21.21717,73.21972,16747
Valavanur,Tamil Nadu,11.92094,79.58239,16745
Khapat,Gujarat,21.65414,69.61259,16744
Babai,Madhya Pradesh,22.70256,77.93494,16741
Harsud,Madhya Pradesh,22.09947,76.73423,16736
Andada,Gujarat,21.65588,73.02151,16730
Beri Khas,Haryana,28.70146,76.57708,16727
Dera Mandi,Delhi,28.43597,77.17601,16725
Chanaje,Maharashtra,18.86131,72.95257,16714
Samburvadakara,Tamil Nadu,8.99856,77.38763,16709
Thorapadi,Tamil Nadu,12.89154,79.12381,16700
Karingal,Tamil Nadu,8.23634,77.24256,16691
Nal Khera,Madhya Pradesh,23.83602,76.24316,16690
Piriyapatna,Karnataka,12.33497,76.10073,16685
Nohsa,Bihar,25.56528,85.05599,16680
Phaphund,Uttar Pradesh,26.59888,79.46437,16675
Sarangpore,Gujarat,21.63585,73.04752,16671
Babrala,Uttar Pradesh,28.26419,78.4056,16670
Virnur,Tamil Nadu,11.84433,77.8473,16665
Ajaigarh,Madhya Pradesh,24.89879,80.25921,16656
Baihar,Madhya Pradesh,22.10133,80.54967,16650
Malihabad,Uttar Pradesh,26.92223,80.71078,16649
Jhusi,Uttar Pradesh,25.43745,81.9055,16642
Trajpar,Gujarat,22.81567,70.86653,16637
Pudusseri,Kerala,10.75824,76.78594,16629
Pattamadai,Tamil Nadu,8.67258,77.58447,16625
Cuncolim,Goa,15.1773,73.99392,16623
Pathalgaon,Chhattisgarh,22.55656,83.46355,16613
Baliguda,Odisha,20.19966,83.90938,16611
Asind,Rajasthan,25.7342,74.33278,16611
Vaghodia,Gujarat,22.30505,73.40016,16604
Nazareth,Tamil Nadu,8.56102,77.97214,16584
Samurou,Manipur,24.70095,93.90332,16582
Madhuban,Tripura,23.78152,91.28579,16579
Lalpettai,Tamil Nadu,11.30088,79.55612,16561
Salumbar,Rajasthan,24.13524,74.04442,16557
Sonkach,Madhya Pradesh,22.97166,76.34667,16545
Jambai,Tamil Nadu,11.46775,77.64339,16522
Kotekara,Karnataka,12.7929,74.87217,16505
Chandameta,Madhya Pradesh,22.19093,78.73032,16497
Kiphire,Nagaland,25.86785,94.78572,16487
Khatra,West Bengal,22.97617,86.85462,16484
Goraya,Punjab,31.12411,75.7724,16462
Sundakkampalaiyam,Tamil Nadu,10.56659,77.21354,16459
Sindkhed Raja,Maharashtra,19.95363,76.12637,16434
Susner,Madhya Pradesh,23.94667,76.08825,16432
Bharwari,Uttar Pradesh,25.56078,81.49164,16411
Chendrappini,Kerala,10.35552,76.1282,16404
Rani Khera,Delhi,28.70604,77.02584,16402
Bhainsdehi,Madhya Pradesh,21.64491,77.63023,16400
Kankauli,Maharashtra,16.26609,73.71217,16398
Gokavaram,Andhra Pradesh,17.25823,81.84985,16389
Padampur,Odisha,20.99932,83.06325,16387
Curti,Goa,15.41667,74.01667,16385
Nambiyur,Tamil Nadu,11.35811,77.32115,16379
Lochapada,Odisha,19.32873,84.80065,16377
Bargur,Tamil Nadu,12.54288,78.35735,16366
Dharampuri,Madhya Pradesh,22.14951,75.34439,16363
Shopian,Jammu and Kashmir,33.71723,74.83413,16360
Mullanpur,Punjab,30.85457,75.66089,16356
Uttukuli,Tamil Nadu,10.65193,76.9778,16354
Kandari,Maharashtra,21.06076,75.8098,16353
Khada,Uttar Pradesh,27.18333,83.88333,16350
Kargil,Ladakh,34.55765,76.12622,16338
Jasidih,Jharkhand,24.51379,86.64576,16338
Kotaparh,Chhattisgarh,19.14256,82.32536,16326
Tikri Kalan,Delhi,28.68355,76.97007,16313
Chakulia,Jharkhand,22.48301,86.71793,16306
Shahgarh,Madhya Pradesh,24.31365,79.11806,16300
Kadamakudi,Kerala,10.06416,76.24565,16295
Annamalainagar,Tamil Nadu,11.4,79.73333,16289
Ambasa,Tripura,23.936,91.85436,16285
Arumanai,Tamil Nadu,8.36696,77.24333,16283
Anandpur,Punjab,31.23926,76.50253,16282
Omalur,Tamil Nadu,11.74099,78.04559,16279
Hatti,Karnataka,16.19836,76.66037,16278
Chennimalai,Tamil Nadu,11.16378,77.60388,16268
Madukkur,Tamil Nadu,10.48098,79.39939,16266
Bahula,West Bengal,23.65176,87.16475,16264
Ayyampettai,Tamil Nadu,10.90141,79.17984,16263
Nuh,Haryana,28.10296,77.00144,16260
Naroli,Dadra and Nagar Haveli and Daman and Diu,20.27354,72.94167,16260
Thimiri,Tamil Nadu,12.82828,79.30792,16246
Ellakkudi,Tamil Nadu,10.80603,78.75031,16244
Kamalganj,Uttar Pradesh,27.26181,79.63134,16222
Bhikangaon,Madhya Pradesh,21.86764,75.96391,16217
Neelagiri,Tamil Nadu,10.75943,79.09337,16197
Jalakandapuram,Tamil Nadu,11.69779,77.87298,16184
Mullanwala,Punjab,31.06189,74.82277,16183
Pandaria,Chhattisgarh,22.22495,81.40994,16165
Thiruvaiyaru,Tamil Nadu,10.88405,79.10362,16164
Elandakuttai,Tamil Nadu,11.40598,77.77501,16160
Sanwer,Madhya Pradesh,22.97415,75.8271,16150
Nallavila,Tamil Nadu,8.20549,77.34439,16138
Kamayakkavundanpatti,Tamil Nadu,9.73861,77.31999,16134
Bijapur,Chhattisgarh,18.79387,80.81599,16129
Kuthalam,Tamil Nadu,11.07431,79.56222,16125
Cherukunnu,Kerala,11.99564,75.28717,16111
Chengalam,Kerala,9.59657,76.46776,16111
Kuda,Nagaland,25.89086,93.7388,16108
Chevvoor,Kerala,10.45862,76.2088,16086
Vaniyamkulam,Kerala,10.78303,76.33358,16085
Tevaram,Tamil Nadu,9.89666,77.28092,16079
Bhiloda,Gujarat,23.7676,73.24704,16074
Shahi,Uttar Pradesh,28.55023,79.31761,16064
Kedia,Jharkhand,23.79454,85.58724,16054
Simga,Chhattisgarh,21.6281,81.70376,16027
Kandamkunnu,Kerala,11.86948,75.58079,16025
Kudal,Maharashtra,16.01148,73.68867,16015
Utnur,Telangana,19.36798,78.77608,16005
Hindoria,Madhya Pradesh,23.90345,79.56861,16001
Betma,Madhya Pradesh,22.68653,75.61456,15999
Vellakkinar,Tamil Nadu,11.07364,76.95663,15998
Kappiyara,Tamil Nadu,8.24661,77.26171,15998
Balaungi,Punjab,30.73058,76.69368,15982
Hajo,Assam,26.2452,91.52525,15977
Maliya,Gujarat,23.09296,70.75885,15964
Kombai,Tamil Nadu,9.84745,77.29603,15960
Asara,Uttar Pradesh,29.24714,77.30886,15959
Koothappar,Tamil Nadu,10.79709,78.79231,15943
Udalguri,Assam,26.75367,92.10215,15935
Vaso,Gujarat,22.66079,72.75519,15934
Chanasma,Gujarat,23.71472,72.11279,15932
Boothapandi,Tamil Nadu,8.26586,77.44606,15931
Bharanikavu Tekku,Kerala,9.18485,76.56076,15922
Rura,Uttar Pradesh,26.49001,79.90108,15908
Bunjwah,Jammu and Kashmir,33.14584,75.9479,15899
Chandia,Madhya Pradesh,23.65647,80.70911,15891
Vijayapuri North,Telangana,16.58534,79.32046,15887
Khaniadhana,Madhya Pradesh,25.02983,78.12709,15877
Kannampalaiyam,Tamil Nadu,10.99544,77.09904,15868
Pipraich,Uttar Pradesh,26.82745,83.52632,15856
Srivaikuntam,Tamil Nadu,8.62931,77.91281,15847
Abhayapuri,Assam,26.32255,90.68526,15847
Sunel,Rajasthan,24.37065,75.95708,15840
Unhel,Madhya Pradesh,23.33794,75.55931,15837
Sisauli,Uttar Pradesh,29.41386,77.4689,15837
Marattakara,Kerala,10.47327,76.25577,15817
Vadakkekkad,Kerala,10.66354,76.00326,15811
Domchanch,Jharkhand,24.47484,85.69213,15809
Molakalumuru,Karnataka,14.71783,76.74677,15797
Jalda,Odisha,22.1872,84.84359,15789
Jodiya Bandar,Gujarat,22.71667,70.28333,15788
Dera Colliery Township,Odisha,20.95283,85.17174,15787
Holalkere,Karnataka,14.04295,76.18496,15783
Dumra,Bihar,26.56708,85.5204,15778
Mennanyam,Kerala,11.5579,75.75964,15768
Sonpet,Maharashtra,19.02594,76.47394,15765
Binika,Odisha,21.02626,83.81197,15765
Dharni,Madhya Pradesh,21.55333,76.88972,15761
Bangarda,Madhya Pradesh,22.7592,75.79536,15761
Thandla,Madhya Pradesh,23.00959,74.57747,15756
Khuldabad,Maharashtra,20.00671,75.19245,15749
Elumalai,Tamil Nadu,9.86501,77.69923,15746
Khetia,Maharashtra,21.67124,74.58535,15744
Bhudgaon,Maharashtra,16.90742,74.59954,15738
Khusropur,Bihar,25.48174,85.38492,15731
Yerkhera,Maharashtra,21.21649,79.18545,15727
Khatima,Uttarakhand,28.92134,79.97075,15714
Dapoli,Maharashtra,17.75927,73.18816,15713
Bari Sadri,Rajasthan,24.41339,74.47331,15713
Kumarapalaiyam,Tamil Nadu,11.5021,77.25554,15706
Kabilpor,Gujarat,20.95078,72.9583,15699
Periyapatti,Tamil Nadu,11.20516,78.15118,15690
Yamjal,Telangana,17.26944,78.57667,15689
Rahon,Punjab,31.05275,76.11907,15676
Vadakancheri,Kerala,10.66039,76.24656,15674
Bagar,Rajasthan,28.18784,75.50012,15670
Manaveli,Puducherry,11.89091,79.81037,15666
Manthani,Telangana,18.65087,79.66501,15661
Vidyavihar,Rajasthan,28.36812,75.58398,15644
Neb Sarai,Delhi,28.50841,77.20063,15640
Lakhipur,Assam,26.03001,90.30611,15633
Panangad,Kerala,10.27284,76.17475,15630
Chokkanathapuram,Tamil Nadu,9.99207,77.35657,15625
Kamatgi,Maharashtra,16.07786,75.81321,15620
Khutar,Uttar Pradesh,28.20307,80.27046,15618
Satalkheri,Rajasthan,24.65218,75.99826,15617
Maval,Maharashtra,18.75527,73.44428,15612
Kasara,Maharashtra,19.6451,73.47434,15611
Narayankher,Telangana,18.03413,77.77284,15610
Agaram,Tamil Nadu,10.44325,77.94848,15610
Baben,Gujarat,21.13725,73.09647,15610
Salangaippalaiyam,Tamil Nadu,11.42599,77.57074,15609
Baberu,Uttar Pradesh,25.54711,80.70443,15607
Danta,Rajasthan,27.29636,75.18665,15594
Badshahpur,Haryana,28.39317,77.04919,15593
Haripad,Kerala,9.28358,76.45519,15588
Chengala,Kerala,12.49839,75.0503,15588
Gulgam,Jammu and Kashmir,34.55005,74.21729,15587
Kuchinda,Odisha,21.74356,84.34848,15576
Kompalli,Telangana,17.54499,78.48836,15575
Husainpur,Punjab,31.31185,75.32172,15575
Kalher,Maharashtra,19.24724,73.01515,15573
Tosham,Haryana,28.86993,75.9165,15559
Ponmana,Tamil Nadu,8.35525,77.3283,15554
Sanjan,Gujarat,20.19165,72.81827,15544
Bilsanda,Uttar Pradesh,28.24341,79.95135,15538
Leteri,Madhya Pradesh,24.05979,77.40858,15519
Vettavalam,Tamil Nadu,12.10769,79.24516,15506
Mani Majra,Haryana,30.71397,76.83824,15489
Kurwai,Madhya Pradesh,24.11722,78.03833,15487
Taranagar,Tripura,23.96877,91.37081,15481
Kosigi,Andhra Pradesh,15.8551,77.24463,15455
Brahmanan di Bari,Jammu and Kashmir,32.64398,74.91099,15453
Tindal,Tamil Nadu,11.31691,77.67422,15440
Kalugumalai,Tamil Nadu,9.14941,77.70569,15423
Tirthahalli,Karnataka,13.68835,75.24548,15422
