start_city,start_state,destination_city,destination_state,distance_km,vehicle_type,fuel_type,mileage,fuel_price,passengers,departure_hour,month,traffic_level,weather_condition,toll_cost,parking_cost,estimated_time_minutes,fuel_consumption_litres,total_trip_cost,cost_per_km,cost_band
Gorakhpur,Uttar Pradesh,Nagaon,Assam,1153.66,Hatchback,Diesel,16.42,95.83,1,0,3,Medium,Clear,817.74,120.0,1279.42,73.421,8540.57,7.403,Excellent
Gorakhpur,Uttar Pradesh,Nagaon,Assam,1083.85,Hatchback,Diesel,15.98,96.04,4,22,1,Medium,Cloudy,1919.47,60.0,1155.98,70.878,9438.52,8.708,Good
Gorakhpur,Uttar Pradesh,Nagaon,Assam,1065.21,Hatchback,Diesel,22.18,98.15,1,13,9,Low,Rain,1208.12,80.0,976.49,45.336,6260.6,5.877,Excellent
Gorakhpur,Uttar Pradesh,Nagaon,Assam,1123.54,SUV,CNG,11.11,82.76,3,5,4,Medium,Cloudy,1742.69,150.0,1227.92,105.68,11697.96,10.412,Average
Achalpur,Maharashtra,Nanded,Maharashtra,302.08,Sedan,Petrol,16.82,111.2,1,1,12,High,Clear,392.85,40.0,378.22,20.923,2997.98,9.924,Average
Achalpur,Maharashtra,Nanded,Maharashtra,287.95,SUV,Diesel,11.08,104.93,2,12,5,Low,Clear,240.39,80.0,261.75,24.533,3091.17,10.735,Poor
Achalpur,Maharashtra,Nanded,Maharashtra,304.25,Hatchback,CNG,14.98,88.84,5,20,1,High,Fog,530.56,40.0,397.47,23.662,2839.65,9.333,Average
Achalpur,Maharashtra,Nanded,Maharashtra,304.69,Sedan,Diesel,15.04,101.52,5,23,1,Low,Clear,427.84,0.0,290.79,19.124,2586.96,8.49,Good
Achalpur,Maharashtra,Nanded,Maharashtra,298.34,Sedan,Diesel,18.56,103.04,2,22,8,Low,Fog,202.55,150.0,280.44,15.174,2126.52,7.128,Excellent
Latur,Maharashtra,Davangere,Karnataka,492.6,Hatchback,Petrol,14.68,113.59,4,3,12,Low,Clear,711.73,60.0,442.31,31.677,4697.21,9.536,Average
Latur,Maharashtra,Davangere,Karnataka,554.47,Hatchback,Petrol,17.72,109.28,3,22,4,Medium,Rain,773.88,80.0,589.44,32.699,4771.2,8.605,Good
Latur,Maharashtra,Davangere,Karnataka,594.22,Sedan,Diesel,14.7,101.26,4,10,9,High,Rain,979.54,150.0,777.97,47.093,6281.19,10.57,Poor
Latur,Maharashtra,Davangere,Karnataka,487.16,Sedan,Diesel,19.12,100.31,3,11,6,Medium,Cloudy,808.62,60.0,523.2,26.626,3911.03,8.028,Good
Latur,Maharashtra,Davangere,Karnataka,513.04,Sedan,Diesel,15.65,100.19,3,1,3,Medium,Clear,952.19,120.0,519.98,34.257,4875.51,9.503,Average
Mustafabad,Delhi,Etah,Uttar Pradesh,238.1,Sedan,Petrol,17.4,102.02,3,10,1,High,Clear,316.94,150.0,291.66,15.942,2264.2,9.509,Average
Mustafabad,Delhi,Etah,Uttar Pradesh,208.16,Hatchback,Petrol,17.08,100.8,2,9,8,High,Clear,290.54,120.0,262.82,14.198,1942.08,9.33,Average
Mustafabad,Delhi,Etah,Uttar Pradesh,230.37,Sedan,Petrol,14.29,102.41,3,3,6,Medium,Cloudy,346.82,0.0,238.53,16.847,2263.37,9.825,Average
Mustafabad,Delhi,Etah,Uttar Pradesh,241.49,Sedan,Petrol,17.4,103.89,2,13,8,High,Clear,82.16,60.0,311.03,16.169,1979.99,8.199,Good
Mustafabad,Delhi,Etah,Uttar Pradesh,229.42,SUV,Diesel,11.74,94.88,3,9,3,Medium,Fog,131.99,80.0,236.67,20.421,2363.78,10.303,Average
Raichur,Karnataka,Shahuwadi,Maharashtra,472.21,Sedan,Diesel,16.51,100.16,4,20,11,Low,Cloudy,390.26,0.0,429.85,27.0,3386.14,7.171,Excellent
Raichur,Karnataka,Shahuwadi,Maharashtra,474.82,Sedan,Diesel,20.0,104.04,4,0,5,Medium,Cloudy,704.7,60.0,490.17,24.809,3701.9,7.796,Excellent
Raichur,Karnataka,Shahuwadi,Maharashtra,463.43,Hatchback,Petrol,14.98,113.78,5,23,3,Low,Clear,761.4,80.0,426.4,29.204,4477.43,9.662,Average
Raichur,Karnataka,Shahuwadi,Maharashtra,474.53,Sedan,Petrol,16.02,109.24,3,2,4,Medium,Cloudy,629.6,0.0,508.26,30.954,4382.78,9.236,Average
Raichur,Karnataka,Shahuwadi,Maharashtra,465.18,Hatchback,Petrol,20.86,109.02,4,21,9,High,Rain,860.18,80.0,581.08,25.98,4009.63,8.62,Good
Shimla,Himachal Pradesh,Khanna,Punjab,105.48,Hatchback,Petrol,19.89,102.39,5,18,4,Medium,Clear,94.2,0.0,106.24,5.542,722.07,6.846,Excellent
Shimla,Himachal Pradesh,Khanna,Punjab,124.24,Hatchback,Diesel,20.17,94.18,5,4,11,Low,Clear,149.98,40.0,108.6,5.815,816.89,6.575,Excellent
Shimla,Himachal Pradesh,Khanna,Punjab,129.79,SUV,Petrol,10.82,101.2,1,15,6,Medium,Clear,228.14,150.0,135.09,12.535,1741.84,13.42,Poor
Shimla,Himachal Pradesh,Khanna,Punjab,105.48,SUV,Petrol,11.21,98.92,1,20,2,Low,Rain,206.75,40.0,95.23,8.883,1227.71,11.639,Poor
Shimla,Himachal Pradesh,Khanna,Punjab,129.69,Sedan,Petrol,12.58,100.29,2,3,2,Low,Clear,136.94,60.0,123.61,9.732,1268.08,9.778,Average
Dinapur Nizamat,Bihar,Aurangabad,Bihar,143.76,Hatchback,CNG,18.92,84.41,2,21,11,Medium,Clear,226.25,120.0,158.19,7.94,1087.92,7.568,Excellent
Dinapur Nizamat,Bihar,Aurangabad,Bihar,139.62,Hatchback,Diesel,18.64,101.38,3,4,4,Low,Cloudy,196.04,0.0,129.6,7.071,1007.66,7.217,Excellent
Dinapur Nizamat,Bihar,Aurangabad,Bihar,145.76,SUV,Petrol,9.01,107.81,3,21,8,Low,Cloudy,253.41,120.0,138.62,15.272,2134.89,14.647,Poor
Dinapur Nizamat,Bihar,Aurangabad,Bihar,153.76,SUV,Diesel,12.4,102.56,1,16,11,Medium,Clear,282.53,40.0,156.69,12.958,1784.61,11.606,Poor
Dinapur Nizamat,Bihar,Aurangabad,Bihar,153.64,Sedan,Diesel,15.27,101.21,4,4,1,High,Cloudy,161.6,40.0,195.41,11.722,1486.66,9.676,Average
Bahadurgarh,Haryana,Morena,Madhya Pradesh,345.49,Sedan,Diesel,14.89,98.64,4,6,12,High,Clear,297.1,150.0,426.59,27.031,3365.35,9.741,Average
Bahadurgarh,Haryana,Morena,Madhya Pradesh,343.9,Hatchback,Diesel,19.27,98.97,3,19,12,High,Clear,388.72,150.0,422.03,20.791,2777.31,8.076,Good
Bahadurgarh,Haryana,Morena,Madhya Pradesh,327.07,Sedan,Diesel,14.8,99.1,4,10,4,High,Clear,365.12,120.0,404.88,25.746,3236.23,9.895,Average
Bahadurgarh,Haryana,Morena,Madhya Pradesh,311.02,SUV,Petrol,12.79,103.33,5,17,12,High,Clear,434.14,0.0,391.23,28.33,3643.47,11.715,Poor
Bahadurgarh,Haryana,Morena,Madhya Pradesh,330.13,Hatchback,Petrol,15.35,105.66,5,6,11,Low,Clear,246.25,60.0,291.97,20.302,2649.58,8.026,Good
Jammu,Jammu and Kashmir,Dalupura,Delhi,642.55,Hatchback,Petrol,20.65,107.95,1,11,5,High,Clear,621.93,120.0,802.6,36.25,5046.89,7.854,Excellent
Jammu,Jammu and Kashmir,Dalupura,Delhi,654.5,Sedan,Petrol,14.81,108.63,5,12,3,Low,Clear,701.94,40.0,583.8,41.718,5818.54,8.89,Good
Jammu,Jammu and Kashmir,Dalupura,Delhi,647.76,Hatchback,Diesel,22.23,99.49,5,2,6,Low,Rain,545.38,80.0,598.14,27.507,3800.36,5.867,Excellent
Jammu,Jammu and Kashmir,Dalupura,Delhi,640.61,Sedan,Petrol,16.68,109.66,1,21,1,High,Cloudy,850.83,150.0,846.66,44.743,6264.35,9.779,Average
Jammu,Jammu and Kashmir,Dalupura,Delhi,696.1,SUV,Petrol,9.85,109.43,4,18,12,Low,Fog,904.79,150.0,663.58,66.713,8826.45,12.68,Poor
Guntakal,Andhra Pradesh,Tumkur,Karnataka,244.74,SUV,Petrol,9.18,114.62,3,9,1,Medium,Cloudy,269.28,150.0,264.86,27.86,3826.41,15.635,Poor
Guntakal,Andhra Pradesh,Tumkur,Karnataka,233.01,Hatchback,Diesel,20.15,102.94,3,3,10,Low,Clear,221.77,120.0,204.34,10.916,1574.41,6.757,Excellent
Guntakal,Andhra Pradesh,Tumkur,Karnataka,263.4,SUV,Petrol,9.92,111.34,4,7,3,Low,Clear,383.17,120.0,244.05,25.065,3472.15,13.182,Poor
Guntakal,Andhra Pradesh,Tumkur,Karnataka,257.33,SUV,Diesel,11.38,108.39,4,16,12,Medium,Clear,194.63,40.0,264.38,23.63,3052.79,11.863,Poor
Guntakal,Andhra Pradesh,Tumkur,Karnataka,276.64,Hatchback,Petrol,14.42,114.8,1,23,2,Low,Clear,343.65,150.0,250.81,18.11,2733.19,9.88,Average
Shivaji Nagar,Maharashtra,Ambarnath,Maharashtra,131.47,SUV,Petrol,10.63,110.03,5,23,8,Low,Cloudy,128.26,80.0,117.45,11.675,1598.2,12.156,Poor
Shivaji Nagar,Maharashtra,Ambarnath,Maharashtra,123.89,SUV,Petrol,11.82,112.97,2,21,11,High,Clear,236.84,0.0,152.4,12.211,1729.66,13.961,Poor
Shivaji Nagar,Maharashtra,Ambarnath,Maharashtra,126.08,Sedan,Diesel,18.4,100.37,5,20,8,High,Clear,89.57,120.0,151.81,7.983,1113.98,8.836,Good
Shivaji Nagar,Maharashtra,Ambarnath,Maharashtra,147.46,Sedan,Petrol,15.12,110.37,3,11,2,High,Clear,129.9,60.0,180.36,11.362,1526.48,10.352,Average
Shivaji Nagar,Maharashtra,Ambarnath,Maharashtra,131.23,Sedan,Diesel,19.08,105.31,4,17,4,Medium,Rain,191.79,150.0,138.07,7.187,1180.1,8.993,Good
Jammu,Jammu and Kashmir,Basti,Uttar Pradesh,1302.19,Hatchback,Petrol,20.73,107.7,5,17,8,High,Cloudy,2618.93,120.0,1589.54,73.181,11339.97,8.708,Good
Jammu,Jammu and Kashmir,Basti,Uttar Pradesh,1213.55,SUV,Petrol,10.09,110.46,3,4,6,High,Rain,1531.76,120.0,1499.57,140.118,18078.07,14.897,Poor
Jammu,Jammu and Kashmir,Basti,Uttar Pradesh,1245.96,Sedan,Diesel,19.77,103.13,5,1,9,Low,Clear,1387.99,40.0,1128.5,59.493,8522.07,6.84,Excellent
Jammu,Jammu and Kashmir,Basti,Uttar Pradesh,1225.17,SUV,Petrol,12.32,107.08,5,15,10,Medium,Cloudy,1589.18,150.0,1250.2,103.921,13991.54,11.42,Poor
Jammu,Jammu and Kashmir,Basti,Uttar Pradesh,1208.78,SUV,Diesel,11.47,98.39,4,19,6,Medium,Cloudy,1880.04,60.0,1321.86,110.129,13727.11,11.356,Poor
Raj-Nandgaon,Chhattisgarh,Giridih,Jharkhand,829.17,Hatchback,Diesel,17.9,100.33,1,17,11,High,Clear,1107.94,120.0,1027.05,53.966,7093.19,8.555,Good
Raj-Nandgaon,Chhattisgarh,Giridih,Jharkhand,693.78,Sedan,Diesel,19.03,98.34,5,12,2,Low,Cloudy,994.23,120.0,617.88,34.416,4892.62,7.052,Excellent
Raj-Nandgaon,Chhattisgarh,Giridih,Jharkhand,867.25,Sedan,Diesel,15.24,99.0,3,10,8,Medium,Clear,1135.42,120.0,886.28,59.467,7707.57,8.887,Good
Raj-Nandgaon,Chhattisgarh,Giridih,Jharkhand,813.52,SUV,Diesel,15.32,103.25,4,1,11,Medium,Cloudy,1176.59,80.0,840.48,55.491,7758.54,9.537,Average
Raj-Nandgaon,Chhattisgarh,Giridih,Jharkhand,734.03,Sedan,Diesel,15.05,97.95,3,22,5,Medium,Clear,1244.78,80.0,814.02,50.968,6827.97,9.302,Average
Agra,Uttar Pradesh,Gangapur,Rajasthan,185.18,Sedan,Diesel,19.47,96.14,2,8,10,High,Cloudy,183.5,150.0,225.04,11.08,1528.11,8.252,Good
Agra,Uttar Pradesh,Gangapur,Rajasthan,183.79,Hatchback,Diesel,22.66,98.11,5,18,7,High,Rain,215.98,40.0,227.86,9.449,1302.14,7.085,Excellent
Agra,Uttar Pradesh,Gangapur,Rajasthan,192.65,Sedan,Petrol,12.75,104.86,3,23,7,Medium,Cloudy,306.53,120.0,214.1,15.79,2206.39,11.453,Poor
Agra,Uttar Pradesh,Gangapur,Rajasthan,195.45,Sedan,Diesel,14.8,94.26,3,16,12,Medium,Fog,207.95,40.0,200.44,13.8,1661.2,8.499,Good
Agra,Uttar Pradesh,Gangapur,Rajasthan,196.27,SUV,Diesel,9.83,95.4,2,14,4,Medium,Fog,140.6,0.0,203.54,20.865,2323.54,11.838,Poor
Mothihari,Bihar,Gorakhpur,Uttar Pradesh,163.36,Sedan,Petrol,18.17,106.35,2,21,6,Medium,Rain,270.71,0.0,180.45,9.395,1382.28,8.462,Good
Mothihari,Bihar,Gorakhpur,Uttar Pradesh,168.12,Sedan,Petrol,14.9,106.13,1,20,12,Medium,Fog,133.32,120.0,175.38,11.791,1641.85,9.766,Average
Mothihari,Bihar,Gorakhpur,Uttar Pradesh,213.26,SUV,Petrol,9.46,107.87,3,6,6,Medium,Rain,397.39,120.0,233.84,23.558,3213.46,15.068,Poor
Mothihari,Bihar,Gorakhpur,Uttar Pradesh,184.83,Sedan,CNG,14.58,84.75,2,2,1,Medium,Fog,285.52,120.0,200.68,13.247,1656.38,8.962,Good
Mothihari,Bihar,Gorakhpur,Uttar Pradesh,211.35,Sedan,Diesel,16.42,104.02,2,19,1,High,Clear,324.55,40.0,255.1,14.995,2058.98,9.742,Average
Barakpur,West Bengal,Basirhat City,West Bengal,63.54,Hatchback,Petrol,20.34,110.6,5,6,11,Medium,Clear,53.86,60.0,64.25,3.264,514.16,8.092,Good
Barakpur,West Bengal,Basirhat City,West Bengal,63.33,SUV,Diesel,14.82,108.2,3,20,3,Medium,Clear,132.45,0.0,67.44,4.466,665.96,10.516,Poor
Barakpur,West Bengal,Basirhat City,West Bengal,58.68,Hatchback,Diesel,18.01,103.39,3,22,1,Low,Fog,81.63,150.0,51.6,3.076,577.82,9.847,Average
Barakpur,West Bengal,Basirhat City,West Bengal,56.91,Hatchback,Petrol,20.88,111.27,2,9,4,High,Cloudy,60.4,150.0,71.06,3.175,597.93,10.507,Poor
Barakpur,West Bengal,Basirhat City,West Bengal,66.79,Sedan,Petrol,17.62,110.3,1,3,3,Low,Cloudy,84.61,40.0,59.11,3.578,564.38,8.45,Good
Lucknow,Uttar Pradesh,Bhiwani,Haryana,692.71,Hatchback,Diesel,17.51,93.3,3,21,3,High,Rain,539.53,0.0,859.75,46.088,5263.01,7.598,Excellent
Lucknow,Uttar Pradesh,Bhiwani,Haryana,610.78,SUV,Diesel,11.33,98.02,2,13,8,Low,Cloudy,954.92,40.0,533.86,50.889,6576.64,10.768,Poor
Lucknow,Uttar Pradesh,Bhiwani,Haryana,585.11,Sedan,Petrol,13.07,105.88,3,15,3,Medium,Clear,695.71,0.0,610.7,46.782,5991.94,10.241,Average
Lucknow,Uttar Pradesh,Bhiwani,Haryana,580.93,Sedan,Petrol,14.11,104.19,5,20,4,Medium,Clear,1041.85,120.0,623.69,43.024,6084.5,10.474,Average
Lucknow,Uttar Pradesh,Bhiwani,Haryana,577.6,Sedan,Petrol,14.3,105.86,2,7,12,Low,Cloudy,542.08,80.0,548.47,38.13,5005.9,8.667,Good
Kharagpur,West Bengal,Raiganj,West Bengal,495.62,Hatchback,Diesel,18.82,108.08,1,15,7,Low,Fog,533.91,120.0,444.79,24.86,3635.32,7.335,Excellent
Kharagpur,West Bengal,Raiganj,West Bengal,460.39,SUV,Petrol,13.15,115.16,2,7,7,Low,Cloudy,576.07,60.0,436.15,33.05,4781.52,10.386,Average
Kharagpur,West Bengal,Raiganj,West Bengal,457.04,SUV,Diesel,10.71,106.89,1,16,5,Low,Clear,520.9,150.0,436.25,40.284,5392.68,11.799,Poor
Kharagpur,West Bengal,Raiganj,West Bengal,467.89,Sedan,Diesel,15.99,106.27,4,18,7,Low,Clear,694.63,150.0,450.14,27.623,4134.03,8.835,Good
Kharagpur,West Bengal,Raiganj,West Bengal,451.14,Hatchback,Diesel,16.97,107.9,3,5,12,Medium,Clear,486.01,0.0,459.89,27.781,3694.77,8.19,Good
Pandit Deen Dayal Upadhyaya Nagar,Uttar Pradesh,Kota,Rajasthan,840.04,Hatchback,Diesel,17.16,96.21,2,1,5,Low,Cloudy,1015.98,150.0,735.47,46.212,6009.72,7.154,Excellent
Pandit Deen Dayal Upadhyaya Nagar,Uttar Pradesh,Kota,Rajasthan,956.55,Sedan,CNG,15.3,80.18,5,6,3,Medium,Clear,877.23,150.0,1041.37,65.333,6855.08,7.166,Excellent
Pandit Deen Dayal Upadhyaya Nagar,Uttar Pradesh,Kota,Rajasthan,913.53,SUV,Petrol,12.25,100.63,1,0,2,Low,Clear,1344.98,40.0,819.56,70.398,9088.57,9.949,Average
Pandit Deen Dayal Upadhyaya Nagar,Uttar Pradesh,Kota,Rajasthan,884.09,Hatchback,Petrol,15.37,101.74,4,10,1,High,Cloudy,570.03,120.0,1067.87,67.011,7958.84,9.002,Good
Pandit Deen Dayal Upadhyaya Nagar,Uttar Pradesh,Kota,Rajasthan,879.47,Hatchback,CNG,14.78,83.86,5,18,7,Medium,Fog,976.85,0.0,890.33,62.182,6715.59,7.636,Excellent
Suriapet,Telangana,Amaravati,Andhra Pradesh,152.91,Sedan,Petrol,16.33,112.34,1,11,10,Low,Clear,234.6,40.0,142.18,8.839,1371.69,8.971,Good
Suriapet,Telangana,Amaravati,Andhra Pradesh,157.65,Hatchback,CNG,19.29,92.63,2,18,5,Medium,Cloudy,172.15,150.0,164.4,8.54,1202.93,7.63,Excellent
Suriapet,Telangana,Amaravati,Andhra Pradesh,162.51,Hatchback,Diesel,20.44,106.47,5,19,1,Low,Fog,142.02,80.0,142.5,7.505,1108.33,6.82,Excellent
Suriapet,Telangana,Amaravati,Andhra Pradesh,152.62,SUV,Diesel,12.82,104.91,3,9,2,Medium,Clear,179.39,80.0,167.0,12.441,1685.83,11.046,Poor
Suriapet,Telangana,Amaravati,Andhra Pradesh,148.67,Sedan,Diesel,17.08,106.04,2,17,7,Medium,Cloudy,192.15,60.0,149.77,9.096,1323.34,8.901,Good
Mohali,Punjab,Firozpur,Punjab,234.11,Hatchback,Petrol,20.11,106.6,4,19,9,High,Clear,316.03,150.0,281.43,13.562,2060.86,8.803,Good
Mohali,Punjab,Firozpur,Punjab,251.71,Sedan,Petrol,15.25,103.43,4,16,8,Low,Fog,417.06,120.0,226.39,15.581,2311.93,9.185,Average
Mohali,Punjab,Firozpur,Punjab,227.09,Sedan,Petrol,14.03,106.33,1,10,1,Medium,Fog,249.39,40.0,247.79,16.914,2266.99,9.983,Average
Mohali,Punjab,Firozpur,Punjab,270.3,Sedan,Petrol,18.11,106.81,2,5,3,Low,Clear,277.51,40.0,258.28,14.09,2027.43,7.501,Excellent
Mohali,Punjab,Firozpur,Punjab,244.01,Sedan,Diesel,19.22,97.13,2,17,7,High,Rain,347.73,40.0,322.36,14.79,2008.55,8.231,Good
Churu,Rajasthan,Mustafabad,Delhi,270.73,Sedan,Diesel,16.08,100.82,4,16,2,Low,Cloudy,401.7,120.0,237.07,15.894,2297.98,8.488,Good
Churu,Rajasthan,Mustafabad,Delhi,307.22,Hatchback,Petrol,14.95,110.4,5,21,6,Medium,Rain,163.03,80.0,324.14,21.475,2793.65,9.093,Average
Churu,Rajasthan,Mustafabad,Delhi,286.75,Hatchback,Petrol,17.28,110.27,2,1,11,Medium,Clear,485.18,0.0,313.62,17.341,2572.7,8.972,Good
Churu,Rajasthan,Mustafabad,Delhi,286.33,Sedan,CNG,14.98,87.64,2,10,4,High,Cloudy,370.52,120.0,355.09,22.268,2638.56,9.215,Average
Churu,Rajasthan,Mustafabad,Delhi,305.21,Hatchback,CNG,16.26,88.81,1,4,11,Low,Clear,566.21,60.0,276.79,17.719,2362.15,7.739,Excellent
Fatehpur,Uttar Pradesh,Buxar,Bihar,406.19,SUV,Diesel,12.97,97.02,5,5,10,Low,Clear,848.7,60.0,389.76,29.564,4154.46,10.228,Average
Fatehpur,Uttar Pradesh,Buxar,Bihar,396.0,SUV,Petrol,9.8,105.09,4,23,4,Medium,Cloudy,376.42,0.0,415.84,42.227,5111.34,12.907,Poor
Fatehpur,Uttar Pradesh,Buxar,Bihar,405.18,Sedan,Diesel,16.89,96.52,3,10,8,High,Rain,515.25,120.0,524.59,27.948,3609.66,8.909,Good
Fatehpur,Uttar Pradesh,Buxar,Bihar,360.86,Sedan,Diesel,19.32,95.55,2,18,10,High,Clear,521.09,0.0,442.33,21.76,2861.24,7.929,Excellent
Fatehpur,Uttar Pradesh,Buxar,Bihar,386.32,Sedan,Petrol,15.45,106.65,5,18,9,High,Clear,403.56,80.0,505.74,29.13,3816.31,9.879,Average
Bagaha,Bihar,Gorakhpur,Uttar Pradesh,103.07,Hatchback,Diesel,19.66,102.1,4,15,11,Medium,Clear,143.32,120.0,106.16,5.479,884.02,8.577,Good
Bagaha,Bihar,Gorakhpur,Uttar Pradesh,96.54,Hatchback,Diesel,19.6,99.23,3,7,1,Medium,Cloudy,88.83,40.0,102.63,5.147,693.26,7.181,Excellent
Bagaha,Bihar,Gorakhpur,Uttar Pradesh,103.26,SUV,Diesel,10.32,100.51,4,21,6,High,Cloudy,75.08,120.0,128.28,11.657,1437.31,13.919,Poor
Bagaha,Bihar,Gorakhpur,Uttar Pradesh,103.41,Hatchback,Petrol,19.54,108.83,4,15,12,Low,Clear,92.15,80.0,97.31,4.996,764.82,7.396,Excellent
Bagaha,Bihar,Gorakhpur,Uttar Pradesh,100.38,Sedan,Diesel,16.41,99.29,3,22,11,High,Clear,141.63,150.0,122.83,7.126,1060.03,10.56,Poor
Gonda City,Uttar Pradesh,Darjiling,West Bengal,775.25,Sedan,Petrol,14.44,105.89,4,10,8,High,Clear,815.52,60.0,956.51,62.546,7971.09,10.282,Average
Gonda City,Uttar Pradesh,Darjiling,West Bengal,913.86,Hatchback,Petrol,20.91,105.59,1,22,12,Medium,Rain,993.48,150.0,957.74,45.671,6433.22,7.04,Excellent
Gonda City,Uttar Pradesh,Darjiling,West Bengal,771.44,SUV,Diesel,10.4,97.52,1,4,11,Medium,Clear,1048.13,60.0,841.33,77.515,9408.26,12.196,Poor
Gonda City,Uttar Pradesh,Darjiling,West Bengal,753.82,Hatchback,Petrol,18.6,103.95,2,7,1,Medium,Clear,806.96,40.0,800.36,42.352,5742.51,7.618,Excellent
Gonda City,Uttar Pradesh,Darjiling,West Bengal,740.38,Hatchback,Diesel,16.5,94.2,3,1,6,Low,Clear,921.89,120.0,701.13,42.359,5386.2,7.275,Excellent
Kukatpally,Telangana,Jalna,Maharashtra,437.35,Hatchback,Diesel,20.59,110.52,3,9,10,High,Cloudy,607.01,40.0,530.05,24.746,3585.86,8.199,Good
Kukatpally,Telangana,Jalna,Maharashtra,496.86,Hatchback,CNG,18.18,90.87,1,20,7,High,Clear,304.7,150.0,606.4,31.839,3619.86,7.285,Excellent
Kukatpally,Telangana,Jalna,Maharashtra,462.19,Hatchback,Petrol,17.42,116.09,3,7,6,Medium,Clear,668.91,0.0,489.06,27.726,4135.47,8.948,Good
Kukatpally,Telangana,Jalna,Maharashtra,435.49,Hatchback,Diesel,18.13,108.51,3,11,6,High,Clear,434.87,150.0,568.88,27.984,3840.8,8.819,Good
Kukatpally,Telangana,Jalna,Maharashtra,462.29,Hatchback,Diesel,20.94,107.59,3,7,11,Medium,Clear,554.59,150.0,500.75,23.07,3438.65,7.438,Excellent
Darbhanga,Bihar,Bhagalpur,Bihar,182.92,SUV,Petrol,13.49,106.68,1,8,6,Medium,Clear,215.81,150.0,184.93,14.17,2022.45,11.056,Poor
Darbhanga,Bihar,Bhagalpur,Bihar,195.59,SUV,Petrol,14.16,108.99,3,8,9,Medium,Clear,349.07,60.0,207.41,14.434,2160.59,11.047,Poor
Darbhanga,Bihar,Bhagalpur,Bihar,195.49,Hatchback,Diesel,16.2,101.36,3,18,11,Medium,Cloudy,258.63,150.0,199.98,12.61,1777.31,9.092,Average
Darbhanga,Bihar,Bhagalpur,Bihar,206.33,Hatchback,Petrol,15.64,107.06,4,11,6,Medium,Rain,285.57,60.0,229.37,13.786,1922.97,9.32,Average
Darbhanga,Bihar,Bhagalpur,Bihar,187.99,Sedan,Petrol,14.42,110.36,5,10,3,High,Clear,278.21,80.0,241.84,15.188,2155.19,11.464,Poor
Bhiwani,Haryana,Morvi,Gujarat,1119.89,SUV,Petrol,9.18,101.6,2,1,3,Low,Clear,1588.06,60.0,1032.09,115.161,14415.95,12.873,Poor
Bhiwani,Haryana,Morvi,Gujarat,1030.8,SUV,CNG,9.04,84.13,5,10,8,High,Rain,2111.81,0.0,1237.51,132.841,14013.51,13.595,Poor
Bhiwani,Haryana,Morvi,Gujarat,1062.07,Hatchback,Diesel,18.75,95.54,4,16,6,High,Cloudy,1957.36,120.0,1398.99,65.99,9033.59,8.506,Good
Bhiwani,Haryana,Morvi,Gujarat,1096.36,Hatchback,CNG,14.8,83.95,4,10,8,High,Clear,2019.86,120.0,1349.98,86.301,10126.74,9.237,Average
Bhiwani,Haryana,Morvi,Gujarat,935.34,Hatchback,Diesel,21.66,94.1,4,1,10,Low,Clear,1232.99,80.0,841.23,40.765,5664.51,6.056,Excellent
Faridabad,Haryana,Amroha,Uttar Pradesh,159.59,Hatchback,Petrol,15.89,106.19,1,7,1,Medium,Clear,250.14,60.0,164.27,10.495,1514.68,9.491,Average
Faridabad,Haryana,Amroha,Uttar Pradesh,160.2,SUV,Petrol,8.82,107.03,2,12,10,Low,Cloudy,179.42,40.0,149.24,17.146,2190.51,13.674,Poor
Faridabad,Haryana,Amroha,Uttar Pradesh,159.89,Sedan,Diesel,15.41,99.2,1,1,8,Low,Cloudy,168.69,60.0,139.84,9.795,1299.16,8.125,Good
Faridabad,Haryana,Amroha,Uttar Pradesh,142.32,Sedan,CNG,13.35,80.98,1,21,6,High,Cloudy,121.41,0.0,188.16,12.42,1229.58,8.64,Good
Faridabad,Haryana,Amroha,Uttar Pradesh,144.92,Hatchback,Diesel,21.8,98.01,1,1,1,Medium,Cloudy,223.76,120.0,149.82,6.947,1099.95,7.59,Excellent
Darbhanga,Bihar,Haldia,West Bengal,659.76,Hatchback,Petrol,14.8,106.05,2,11,4,Medium,Rain,1161.82,0.0,722.4,46.584,6496.2,9.846,Average
Darbhanga,Bihar,Haldia,West Bengal,690.74,Sedan,Petrol,15.01,109.03,2,10,6,High,Clear,1399.86,150.0,853.06,53.612,7964.85,11.531,Poor
Darbhanga,Bihar,Haldia,West Bengal,639.35,SUV,Petrol,12.58,108.52,2,20,2,High,Clear,1264.28,120.0,820.42,59.208,8383.34,13.112,Poor
Darbhanga,Bihar,Haldia,West Bengal,678.58,Hatchback,Diesel,18.44,100.81,5,19,1,High,Cloudy,1071.52,40.0,857.4,42.871,5764.07,8.494,Good
Darbhanga,Bihar,Haldia,West Bengal,625.88,Hatchback,Diesel,20.87,98.93,1,2,2,Low,Clear,992.54,80.0,566.02,28.31,4165.09,6.655,Excellent
Mirzapur,Uttar Pradesh,Farrukhabad,Uttar Pradesh,501.9,Sedan,Petrol,17.29,102.18,3,16,9,Low,Cloudy,773.1,40.0,442.93,27.403,4009.88,7.989,Excellent
Mirzapur,Uttar Pradesh,Farrukhabad,Uttar Pradesh,489.68,SUV,Diesel,12.46,93.72,1,22,11,High,Clear,593.47,0.0,630.88,45.785,5340.74,10.907,Poor
